CreditScore,Region,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
815,South India,Male,28,8,229630.53,2,0,1,365963.51,0
662,North India,Male,38,10,769597.52,1,1,0,913577.2,1
731,North India,Male,34,6,0.0,1,0,1,690874.3,0
581,West India,Male,33,5,645994.86,1,0,0,352668.25,0
529,West India,Male,42,2,1422161.76,2,1,0,768349.97,0
642,South India,Male,44,2,963193.5,2,0,0,859728.41,0
515,West India,Male,30,4,1629108.45,2,1,0,1597972.9,0
587,North India,Male,29,5,876436.6,1,1,1,375082.88,0
671,North India,Male,32,5,392675.71,1,0,0,728441.51,0
639,West India,Female,18,7,2947752.82,2,0,0,1577556.04,0
680,South India,Female,19,7,245884.42,2,0,0,909503.3,0
704,North India,Female,51,0,321697.11,2,1,0,794061.19,0
542,West India,Female,54,2,0.0,1,1,0,775877.08,1
565,West India,Male,33,4,441736.15,1,0,1,813469.23,0
453,West India,Female,42,8,57958.35,2,1,1,427873.39,0
616,West India,Male,39,3,251595.36,2,1,1,1081333.37,0
716,North India,Male,69,4,0.0,2,1,1,285462.33,0
784,North India,Male,48,0,1543590.56,2,1,1,186966.88,0
667,West India,Male,34,6,252144.06,2,1,1,1248227.98,0
773,South India,Female,25,1,1277885.86,2,0,1,701559.09,0
684,North India,Male,18,0,104311.06,1,1,0,407254.16,0
659,South India,Male,38,1,0.0,1,1,0,729702.35,0
594,West India,Male,27,7,0.0,2,0,0,601253.51,0
435,North India,Male,20,0,0.0,1,1,0,418686.82,0
760,West India,Male,28,0,1539318.1,2,0,1,580307.85,0
645,North India,Male,24,0,360553.6,2,1,1,519083.87,0
774,North India,Male,54,10,601090.96,2,1,1,1100367.36,0
564,West India,Female,45,1,554762.93,2,1,0,792594.07,1
868,North India,Male,35,0,232261.86,1,1,1,915300.83,0
627,North India,Male,52,1,1685977.95,2,1,1,707853.03,0
587,West India,Female,36,10,1421635.19,2,0,1,593105.68,0
630,West India,Female,26,6,155427.52,1,1,0,236130.71,0
665,South India,Male,52,0,848713.75,1,1,0,199696.82,1
643,North India,Male,41,9,0.0,1,1,1,400335.01,0
603,North India,Female,24,1,955357.12,2,0,1,437050.89,0
487,South India,Male,33,2,160974.28,2,1,1,376207.14,0
577,North India,Male,26,1,0.0,2,1,0,235339.69,0
746,South India,Male,20,2,0.0,1,1,1,502764.83,0
570,South India,Female,46,6,515618.72,2,1,0,229031.05,0
495,South India,Female,57,1,82615.23,2,0,1,768093.18,1
555,North India,Female,20,2,0.0,1,1,1,277105.24,0
642,North India,Male,42,5,560267.62,2,1,1,817188.56,0
581,East India,Male,28,3,17586.56,2,0,0,1074624.02,0
624,East India,Male,30,0,4368130.13,1,1,0,831153.21,1
578,South India,Female,29,7,124914.53,4,1,0,1611167.31,1
740,West India,Female,26,6,0.0,1,1,1,595506.0,0
694,West India,Male,36,7,0.0,1,0,0,511762.85,0
849,North India,Female,26,8,0.0,2,1,1,1594845.56,0
615,North India,Male,38,8,0.0,1,1,1,262278.42,0
624,North India,Male,35,2,694973.39,1,0,1,379494.33,0
756,South India,Female,33,10,731321.31,1,1,0,417906.76,0
685,South India,Male,26,8,1657784.64,2,0,1,465579.04,1
565,East India,Male,29,10,0.0,1,1,1,882152.62,0
700,West India,Male,44,5,538854.35,2,1,0,382710.37,0
685,West India,Female,41,9,1140026.28,1,0,1,680684.56,0
488,West India,Female,25,9,0.0,1,1,0,445369.28,0
591,West India,Female,37,1,131091.55,2,1,1,884143.0,0
667,North India,Female,44,0,135192.78,1,0,0,462423.56,0
780,North India,Male,18,3,0.0,2,1,0,380125.75,0
712,South India,Male,41,8,281641.19,1,1,0,848932.43,0
599,West India,Female,28,1,0.0,1,1,0,735247.36,0
586,South India,Female,42,0,615752.62,2,1,1,1495018.57,0
721,West India,Female,27,1,0.0,1,1,0,457646.94,1
431,East India,Female,18,6,0.0,1,0,1,674686.68,0
577,South India,Female,18,4,511914.98,1,1,1,241746.34,1
776,South India,Male,36,4,885742.57,1,1,0,656002.76,1
676,West India,Male,38,9,90504.04,1,1,0,581725.16,0
581,North India,Female,26,3,0.0,2,0,0,963330.17,0
541,North India,Female,43,0,742489.92,2,0,1,609021.64,0
725,West India,Female,18,7,639844.26,2,1,0,622775.34,0
657,West India,Male,35,0,718463.82,4,0,0,560868.32,1
630,South India,Male,22,9,0.0,2,1,0,713634.19,1
683,West India,Female,28,2,530796.75,3,0,0,310064.46,0
664,South India,Female,36,1,525903.66,1,1,1,477085.2,0
657,South India,Female,26,1,0.0,1,0,1,342430.97,0
530,South India,Male,31,8,543635.14,2,0,1,965344.12,0
557,North India,Female,47,8,349061.91,1,0,1,443555.71,0
717,North India,Male,29,4,0.0,2,1,1,264994.13,0
700,East India,Female,45,10,0.0,2,0,0,982651.85,0
684,North India,Male,23,1,0.0,2,1,1,445278.47,0
597,North India,Male,41,9,365260.72,1,0,1,225496.28,0
718,South India,Female,51,6,0.0,2,0,0,922367.74,0
616,North India,Male,18,7,369034.78,1,0,1,725840.95,0
767,West India,Male,27,8,0.0,2,0,1,467372.75,0
582,North India,Male,42,3,1332348.89,2,0,0,384820.68,1
602,South India,Female,33,0,1166676.35,1,1,1,463318.67,1
636,North India,Male,40,6,0.0,1,0,1,1106953.34,0
726,West India,Male,29,6,64576.44,2,1,1,688508.54,0
646,South India,Female,36,0,410907.56,2,0,1,483926.38,0
653,South India,Male,34,3,599281.85,2,1,0,674377.4,0
614,East India,Male,48,3,177530.34,1,1,1,1210684.18,0
674,North India,Male,38,0,66387.99,2,1,1,397677.38,0
643,South India,Female,39,6,0.0,1,0,1,530808.84,0
579,East India,Male,31,2,436684.13,1,0,0,348754.3,1
661,West India,Female,30,0,686617.37,2,1,1,239651.89,0
663,West India,Male,31,6,478845.4,1,0,0,728205.61,0
861,North India,Female,40,2,1456110.39,1,1,1,594408.27,0
595,North India,Female,31,2,666891.81,1,0,1,814617.83,0
574,North India,Female,39,2,0.0,1,1,0,632954.82,0
675,East India,Male,58,3,477769.76,1,1,0,1014226.76,0
560,East India,Female,45,4,0.0,1,0,0,563140.15,1
553,North India,Male,32,0,335239.59,2,0,1,885394.06,0
520,North India,Female,49,2,0.0,2,1,1,1142659.25,0
580,North India,Male,31,0,498008.56,2,1,0,791207.08,0
582,North India,Female,18,2,0.0,4,0,0,624433.71,0
534,South India,Male,24,2,845816.38,2,1,0,556183.48,0
627,West India,Female,18,3,0.0,1,1,0,684867.18,0
437,West India,Male,32,9,1463144.36,2,1,1,1213235.1,0
694,West India,Male,36,0,126160.55,2,1,1,563245.09,0
599,South India,Male,54,4,1545706.37,2,1,0,942779.39,0
613,West India,Male,39,3,0.0,2,1,1,863602.46,0
702,West India,Male,33,4,0.0,2,0,0,978464.4,0
683,South India,Male,45,5,71724.42,1,1,0,1049427.68,0
593,North India,Female,18,2,157351.08,1,0,1,604910.94,0
690,North India,Male,38,2,615474.12,2,1,0,785884.21,0
789,West India,Female,44,4,663413.84,3,1,1,245371.91,0
558,East India,Male,19,4,1472149.92,1,1,0,832614.42,0
717,South India,Female,48,8,1940260.27,1,1,0,482284.19,0
549,East India,Male,39,6,210838.97,1,1,0,1030295.42,0
755,North India,Female,31,5,0.0,2,1,1,852269.03,0
585,West India,Female,42,1,0.0,2,0,1,620173.86,0
582,West India,Male,60,8,218717.23,2,1,0,1011986.56,0
753,South India,Female,38,9,0.0,2,0,1,621647.97,0
714,East India,Male,38,2,45337.97,1,1,0,710141.32,0
588,South India,Male,30,6,110063.66,3,1,1,455254.67,0
661,North India,Male,26,7,564297.28,3,0,1,653942.38,0
586,North India,Male,45,8,0.0,2,1,1,766612.7,0
506,South India,Male,26,4,253802.4,1,1,0,395205.69,0
667,East India,Female,36,5,858166.74,1,1,0,740556.49,0
617,North India,Male,30,5,329436.3,1,1,1,624604.73,0
564,South India,Female,41,4,195308.0,1,0,1,1113059.92,0
767,West India,Male,39,6,0.0,1,0,0,467490.57,0
567,North India,Male,47,0,5284963.04,1,1,1,384902.88,1
662,North India,Female,30,4,0.0,2,0,0,827806.42,0
747,South India,Female,33,10,0.0,3,1,0,462536.02,0
626,North India,Female,25,9,2249008.72,1,0,0,466556.21,0
583,North India,Male,31,5,132870.42,2,1,1,348084.95,0
676,North India,Female,40,2,0.0,1,0,1,495322.31,0
691,North India,Female,44,1,1319785.26,2,1,1,737472.83,0
728,South India,Male,25,3,142620.89,1,1,0,946228.84,0
818,West India,Male,45,2,613130.8,1,1,0,422018.12,0
608,West India,Male,50,5,331265.86,1,1,0,1429349.14,0
667,South India,Male,40,5,213258.54,2,0,0,850594.83,0
535,East India,Male,56,3,43745.55,1,1,0,1212764.94,0
709,West India,Female,27,3,0.0,2,0,1,721706.14,0
666,East India,Male,22,9,0.0,1,0,0,553335.04,0
633,South India,Female,18,9,0.0,2,1,0,120466.68,0
594,West India,Female,52,10,720438.94,2,0,0,648356.3,0
618,West India,Male,43,9,0.0,2,1,1,213250.0,0
671,North India,Male,35,10,0.0,2,1,1,1318538.71,0
563,North India,Male,39,1,349593.34,2,0,1,241378.9,0
622,West India,Female,23,6,0.0,2,1,1,1304777.17,0
651,North India,Female,62,8,130333.43,4,1,0,226959.32,0
511,North India,Male,37,8,2353668.24,3,1,1,765754.26,0
555,South India,Female,37,9,1212500.22,2,1,0,1177740.56,0
590,West India,Male,43,1,87300.13,1,0,0,606275.55,0
791,East India,Female,41,8,998910.7,2,1,1,637756.98,0
575,South India,Female,38,4,0.0,2,0,1,359140.27,1
644,West India,Male,27,10,0.0,2,1,1,720077.81,0
556,North India,Male,41,5,0.0,2,1,0,709028.77,1
580,West India,Male,56,0,200060.6,1,0,0,971568.27,0
520,South India,Male,50,6,124473.78,1,0,1,1856853.96,0
710,West India,Female,53,7,174151.82,1,1,1,440403.31,0
530,South India,Male,30,4,120128.47,2,1,1,608351.48,0
731,South India,Female,25,5,142703.16,2,1,1,1227002.05,0
692,South India,Male,34,3,8515545.57,2,0,0,250354.99,1
643,West India,Female,36,2,669745.99,2,1,1,351946.34,0
734,East India,Female,48,2,136741.06,2,1,0,414818.53,0
900,North India,Female,18,1,2130424.52,1,1,0,786346.6,0
692,South India,Male,52,9,163971.78,2,1,0,1064882.18,1
549,West India,Male,34,5,283341.98,1,0,0,678041.97,0
784,West India,Female,31,8,452984.5,2,0,0,722482.41,0
666,South India,Male,24,2,930686.24,2,1,0,630133.49,1
840,North India,Male,18,0,598589.97,1,1,1,391588.25,0
604,South India,Male,45,9,333954.56,2,0,1,1902250.78,0
765,South India,Female,36,0,1110673.95,1,1,1,596124.63,0
649,South India,Female,21,3,1164781.98,2,1,0,559865.25,1
889,North India,Female,21,0,86484.36,2,1,1,500521.82,0
624,North India,Male,32,9,807607.62,2,1,0,565271.82,1
900,West India,Male,54,1,148438.11,1,1,0,313450.38,0
689,East India,Female,33,3,275040.76,1,0,0,694760.55,0
726,East India,Male,19,3,877156.65,1,1,0,962326.15,0
803,West India,Male,33,10,490992.06,2,0,1,849298.2,0
579,West India,Female,33,7,0.0,1,1,1,288706.98,0
737,North India,Male,18,3,389767.36,3,1,0,903334.64,0
623,South India,Male,35,2,79014.63,1,0,0,2345909.74,0
663,North India,Male,33,3,0.0,1,1,1,440407.26,0
657,West India,Male,43,4,440346.97,1,0,1,245457.67,0
701,East India,Male,56,4,1140931.16,1,1,0,270142.42,0
697,West India,Female,48,3,154987.8,2,0,1,466761.1,0
598,South India,Male,33,9,348052.14,4,1,1,1007855.53,0
661,West India,Male,23,1,620419.85,1,1,0,832973.03,0
439,East India,Female,64,2,904010.26,2,1,0,743600.24,0
739,North India,Female,36,9,624643.68,1,1,1,526545.13,0
802,West India,Male,36,9,540086.64,1,1,0,764871.5,0
667,North India,Female,35,2,324844.45,1,0,1,739935.08,0
505,West India,Female,38,4,112697.35,3,0,1,584102.31,1
716,North India,Male,34,10,0.0,2,0,1,1047298.94,0
581,North India,Male,29,1,573240.99,2,1,1,790888.58,0
666,West India,Male,29,1,980455.7,1,1,0,522362.09,1
711,North India,Female,35,10,2705380.69,2,1,0,344178.17,0
699,North India,Male,30,9,0.0,4,1,0,507932.35,0
747,South India,Male,28,1,174425.96,2,1,0,614710.68,0
663,West India,Female,37,10,0.0,4,1,1,361213.77,0
665,North India,Male,33,5,1253209.6,1,0,0,512005.37,0
716,West India,Female,52,7,0.0,2,1,0,377022.39,0
643,West India,Female,18,9,0.0,1,0,0,358280.09,0
588,South India,Male,48,5,1492868.48,1,1,0,251144.85,1
690,South India,Female,49,3,0.0,1,1,1,628394.25,0
548,North India,Male,18,7,367005.89,2,1,0,1508171.0,0
642,South India,Male,32,3,208107.77,2,1,1,349213.65,0
526,North India,Male,31,10,0.0,1,0,1,420534.85,0
600,North India,Female,20,8,1141606.86,2,0,1,805581.5,0
603,South India,Female,27,7,1789981.16,1,1,1,591655.18,0
561,South India,Male,23,3,0.0,1,1,1,849981.06,0
749,West India,Male,55,6,279367.01,1,1,1,703482.06,0
741,South India,Male,46,10,0.0,3,1,1,1934329.78,0
768,East India,Female,49,9,1000883.12,2,1,1,792330.32,0
633,North India,Female,43,10,0.0,1,1,1,408879.76,0
610,North India,Female,23,8,334389.25,1,1,0,467120.88,0
722,South India,Female,30,5,65139.23,2,0,1,530502.64,0
661,North India,Female,41,0,453246.13,1,0,0,393034.18,0
661,West India,Male,22,5,0.0,1,0,0,434657.36,0
421,South India,Male,43,7,0.0,1,1,0,479580.41,0
718,South India,Female,33,8,161272.44,1,0,1,902287.46,0
706,South India,Male,31,0,965123.86,3,1,1,308838.76,1
649,South India,Male,43,4,0.0,1,0,1,513930.88,0
723,South India,Female,40,4,612984.32,1,1,0,492881.03,0
704,North India,Female,32,7,2728650.19,2,1,0,561880.92,0
587,North India,Male,48,6,1047430.58,1,1,1,441418.28,0
630,South India,Female,24,4,921567.46,1,1,1,720105.59,0
559,North India,Female,42,5,281759.21,1,1,0,333900.62,0
781,West India,Male,42,7,664379.92,3,1,0,271519.24,0
737,North India,Male,32,5,189655.73,2,0,1,809276.97,0
576,North India,Male,39,9,190682.32,1,1,0,2132255.83,0
705,North India,Male,22,4,735292.1,1,0,1,550045.63,0
675,South India,Female,46,9,1076742.99,1,0,1,255522.34,1
588,North India,Male,33,0,541842.06,2,1,0,653838.91,0
661,North India,Male,30,7,1222745.37,2,0,0,501017.77,0
727,North India,Male,47,7,0.0,1,1,1,787100.28,0
734,North India,Male,28,5,0.0,1,0,0,1382944.61,0
859,West India,Male,20,6,0.0,2,0,0,500381.33,0
658,West India,Female,18,6,0.0,2,1,1,242903.35,0
628,North India,Male,42,10,218706.59,1,1,1,460962.83,0
700,North India,Female,21,1,724346.09,1,1,0,130430.85,0
633,South India,Female,55,5,4545967.15,2,1,0,325975.62,1
597,West India,Male,18,6,0.0,2,1,1,1003395.69,0
566,East India,Female,54,7,0.0,2,0,0,614628.99,0
341,North India,Female,38,1,918468.65,1,0,0,613240.19,0
716,South India,Male,34,9,242054.51,2,1,0,348992.03,0
502,West India,Male,30,7,299405.98,3,0,1,649095.13,1
570,West India,Female,40,10,313922.24,1,0,0,424799.68,0
676,North India,Female,35,1,0.0,1,0,1,876836.06,0
621,West India,Male,48,8,856039.43,1,0,0,648243.65,1
843,North India,Male,37,1,0.0,1,1,1,473023.35,0
514,North India,Male,37,2,169864.58,3,1,0,791202.12,0
851,South India,Male,32,7,0.0,2,0,1,322165.99,0
774,North India,Male,35,10,0.0,2,1,1,504669.87,0
731,West India,Male,39,5,0.0,1,1,0,900678.47,0
779,West India,Male,18,8,572441.08,1,1,1,1512535.11,0
686,West India,Male,21,7,2907717.42,2,1,1,742695.34,0
496,South India,Male,44,9,0.0,2,1,1,926481.41,0
696,North India,Male,37,5,2718411.01,2,1,1,930298.83,0
516,North India,Male,33,2,836657.02,2,0,1,195689.45,0
602,South India,Male,36,2,617737.37,2,0,0,354700.1,0
642,West India,Female,39,1,240493.51,3,1,1,474875.54,0
568,South India,Female,30,7,496584.88,2,1,0,973922.95,0
735,South India,Male,27,9,317409.7,2,1,0,810271.31,0
630,South India,Male,38,4,185634.24,4,1,1,989263.59,0
686,North India,Male,25,8,218337.21,2,1,1,1396329.12,0
649,South India,Male,40,4,0.0,1,0,1,809616.15,0
661,South India,Male,18,4,168723.22,1,1,1,346685.63,0
570,West India,Male,47,7,0.0,2,0,1,1060804.87,0
544,West India,Female,41,7,0.0,2,1,1,361270.78,0
636,North India,Male,38,1,0.0,2,1,0,612831.09,1
563,South India,Male,46,7,0.0,2,1,0,1352999.43,0
775,West India,Female,54,6,107522.96,2,1,0,422694.23,0
526,North India,Female,47,5,30406.04,2,1,0,183584.15,0
860,West India,Male,18,2,195218.66,2,1,0,613382.46,0
677,North India,Male,21,4,1186520.51,2,1,1,645969.48,0
656,South India,Male,29,1,944649.67,2,1,0,919244.79,0
601,East India,Male,36,10,130585.86,2,1,0,547850.26,0
709,South India,Male,41,8,230262.52,1,0,1,226731.83,0
631,South India,Male,28,4,540969.37,1,1,1,415791.04,0
677,North India,Male,38,7,366711.08,1,0,1,487612.41,0
725,North India,Female,27,4,850124.18,1,0,1,1226301.93,0
710,South India,Female,29,9,788743.59,1,1,0,266012.5,1
761,South India,Male,20,8,0.0,2,1,0,720976.95,0
698,South India,Male,25,10,0.0,1,1,1,1044145.95,0
564,East India,Male,21,0,609609.63,1,0,1,279648.95,0
462,North India,Male,25,5,573536.36,2,0,1,100000.0,0
668,South India,Male,47,7,1341134.42,1,0,1,457792.19,1
670,South India,Female,25,6,0.0,1,0,0,360224.67,1
823,South India,Female,64,1,0.0,2,1,1,600483.69,0
639,South India,Female,41,1,397695.72,2,1,1,631970.4,0
683,North India,Female,38,10,0.0,1,1,0,1312876.71,0
719,East India,Female,26,9,1594221.37,2,1,1,230645.03,0
696,South India,Female,43,0,0.0,1,0,0,874357.7,0
725,South India,Female,29,0,217651.5,3,0,0,527073.4,0
576,West India,Male,37,2,847843.33,1,0,0,671291.23,0
562,North India,Male,64,2,224070.57,2,0,0,160799.12,0
624,West India,Male,34,10,604679.16,2,1,0,298415.17,1
454,South India,Female,48,7,2167086.82,2,0,0,193360.01,1
646,West India,Male,28,8,874286.7,1,1,1,198612.97,0
590,West India,Male,35,4,1959161.74,2,0,1,438621.38,1
678,West India,Male,55,0,2105244.89,1,1,1,849090.23,0
626,South India,Female,29,1,185291.5,2,1,0,601788.35,0
558,West India,Male,55,10,2997479.15,2,1,1,774081.47,0
767,North India,Female,43,3,0.0,1,1,0,979636.14,0
657,West India,Female,29,8,59350.75,2,1,0,1283147.79,0
727,North India,Female,42,4,387946.43,2,1,1,785969.81,1
666,North India,Male,46,8,0.0,2,0,0,595625.8,0
691,North India,Male,42,0,369336.53,1,1,0,273106.39,0
527,North India,Male,18,8,841016.93,2,0,1,553289.99,1
765,North India,Male,28,7,3344662.62,1,1,1,571872.09,0
729,South India,Male,33,10,197240.65,1,1,0,1098262.75,0
648,North India,Female,35,0,0.0,1,1,0,1043649.15,0
675,West India,Male,42,6,737653.24,2,1,1,492515.89,0
740,North India,Female,37,4,267410.65,2,0,0,359489.93,0
616,North India,Female,21,9,732562.56,3,0,1,1261702.92,0
507,South India,Male,40,7,5429076.32,1,1,0,945720.81,0
618,South India,Female,42,3,0.0,2,1,0,843584.47,0
663,North India,Female,42,1,0.0,1,1,0,238069.92,1
647,East India,Male,47,0,145633.74,1,0,1,261572.75,0
768,North India,Male,45,6,241477.32,2,1,1,915668.62,0
563,West India,Male,41,0,547263.26,1,0,0,1238673.67,1
575,North India,Male,35,8,493445.93,1,1,1,758149.02,0
554,West India,Female,18,0,535486.46,1,1,1,289419.26,0
688,South India,Male,40,5,780339.51,1,0,0,317186.6,1
512,East India,Female,38,1,259907.52,2,1,0,256762.15,0
716,North India,Male,38,10,2452278.57,1,1,1,436989.11,1
566,North India,Male,21,5,176360.13,2,1,1,1017868.5,0
580,South India,Male,24,5,558754.18,1,1,1,745228.52,0
809,South India,Male,47,4,1471353.08,2,1,1,390824.66,0
760,North India,Male,35,4,198575.2,2,1,0,419731.62,0
660,North India,Male,43,7,328409.52,3,0,0,1291333.01,0
532,West India,Female,36,6,422857.7,1,1,1,1389289.66,0
831,North India,Female,36,4,0.0,1,0,1,396844.73,0
632,South India,Male,46,3,292361.97,2,1,0,385396.7,0
672,South India,Male,30,0,822572.85,2,1,0,677864.22,0
732,West India,Male,37,1,502682.52,1,1,1,468919.7,0
473,North India,Male,30,9,372367.88,2,0,0,545123.24,0
592,South India,Female,31,6,0.0,1,1,0,305654.5,0
643,North India,Female,32,9,0.0,2,0,1,350894.71,0
661,North India,Female,38,10,1548028.6,1,0,1,732526.7,0
532,South India,Male,30,0,406253.93,2,1,1,341297.78,0
679,East India,Female,49,8,156339.79,1,1,0,417643.27,0
653,North India,Male,26,5,1344090.84,2,1,1,504837.62,0
800,North India,Female,33,4,49459.4,1,1,0,658321.81,0
740,West India,Male,31,5,7644120.62,1,1,1,598566.78,0
625,South India,Male,51,0,0.0,1,0,1,593430.71,0
632,South India,Female,38,1,0.0,1,1,1,665961.45,0
741,East India,Male,47,6,214698.57,1,1,1,1087942.98,0
675,East India,Female,19,5,644327.18,1,0,0,510502.22,0
526,South India,Female,38,6,449363.39,1,1,1,1459330.15,0
838,South India,Male,45,5,1183530.22,1,1,0,772367.67,0
560,East India,Female,36,6,1538460.57,1,0,0,1653679.03,0
873,North India,Male,47,6,200776.84,1,0,0,197485.05,0
688,South India,Male,30,5,0.0,1,1,0,378211.61,0
592,South India,Female,51,7,453173.97,2,1,1,558595.01,0
436,North India,Female,61,6,65419.37,1,1,1,131608.98,0
719,East India,Male,32,8,0.0,2,1,0,503964.71,0
510,West India,Male,31,4,74543.46,1,0,1,250105.69,0
682,South India,Male,51,7,1215846.54,1,1,1,660343.84,0
824,West India,Female,53,7,228048.81,2,0,0,756237.23,0
547,South India,Female,30,7,420641.26,2,1,0,1073172.04,0
716,West India,Male,31,3,394391.97,1,0,1,472251.45,0
576,North India,Female,32,8,179951.74,1,1,1,1345862.17,0
751,North India,Male,21,9,344764.78,2,0,1,1140698.98,0
655,North India,Male,25,3,330057.87,2,0,0,918281.8,0
648,South India,Female,24,5,739196.43,2,0,0,947312.06,0
758,North India,Male,27,10,50965.7,3,1,0,620367.04,0
706,North India,Male,35,5,289341.5,1,1,1,431438.84,1
577,East India,Female,38,1,8731442.0,1,1,1,643734.77,1
810,East India,Male,53,6,685506.87,1,1,0,746454.87,0
511,South India,Male,25,6,375307.97,2,0,1,418056.65,0
674,West India,Female,46,0,0.0,1,0,0,331912.88,0
575,East India,Female,33,4,274210.68,2,0,1,1238765.83,0
516,West India,Female,35,8,0.0,3,1,0,616846.54,0
547,South India,Male,43,9,810683.56,2,1,1,128430.9,0
645,West India,Male,23,4,0.0,2,0,0,931512.26,0
681,South India,Female,40,9,568812.76,1,0,0,541992.13,0
745,North India,Male,37,6,447193.07,2,1,0,528023.29,0
782,South India,Male,41,8,1313643.12,2,1,0,428577.98,1
674,South India,Male,39,0,126610.61,2,1,1,382335.08,0
